tipo_instancias,rangos,palos,tipo_mano,razonador,archivo,es_timeout,es_error,error_msg,carga_ms,init_ms,precomp_ms,total_ms,mem_pico_mb,clases_jerarquia,total_inferencias,consistente,inst_CartaAlta,inst_Par,inst_DoblePar,inst_Trio,inst_Escalera,inst_Color,inst_Full,inst_Poker,inst_EscaleraColor,inst_EscaleraReal,total_s
instancias_divididas,37,16,Color,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_color_benchmark_20260707_234216.csv,False,False,,193.0,165.0,44797.0,44962.0,14751.0,68.0,8.0,True,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,44.962
instancias_divididas,37,16,Color,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_color_benchmark_20260707_234216.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,16,DoblePar,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_doble_par_benchmark_20260707_232149.csv,False,False,,312.0,442.0,35083.0,35525.0,1257.0,68.0,12.0,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.525
instancias_divididas,37,16,DoblePar,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_doble_par_benchmark_20260707_232149.csv,False,False,,126.0,211.0,55726.0,55937.0,14749.0,68.0,12.0,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.937
instancias_divididas,37,16,DoblePar,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_doble_par_benchmark_20260707_232149.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,16,Escalera,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_escalera_benchmark_20260707_233015.csv,False,False,,287.0,464.0,88656.0,89120.0,1296.0,68.0,8.0,True,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,89.12
instancias_divididas,37,16,Escalera,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_escalera_benchmark_20260707_233015.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,16,Escalera,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_escalera_benchmark_20260707_233015.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,16,EscaleraColor,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_escalera_color_benchmark_20260708_000515.csv,False,False,,320.0,448.0,191004.0,191452.0,1300.0,68.0,16.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,191.452
instancias_divididas,37,16,EscaleraColor,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_escalera_color_benchmark_20260708_000515.csv,False,False,,186.0,197.0,60121.0,60318.0,14750.0,68.0,16.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,60.318
instancias_divididas,37,16,EscaleraColor,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_escalera_color_benchmark_20260708_000515.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,16,EscaleraReal,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_escalera_real_benchmark_20260708_000959.csv,False,False,,302.0,603.0,26334.0,26937.0,1277.0,68.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,26.937
instancias_divididas,37,16,EscaleraReal,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_escalera_real_benchmark_20260708_000959.csv,False,False,,191.0,181.0,44951.0,45132.0,14749.0,68.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,45.132
instancias_divididas,37,16,EscaleraReal,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_escalera_real_benchmark_20260708_000959.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,16,Full,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_full_benchmark_20260707_234611.csv,False,False,,300.0,436.0,107032.0,107468.0,1295.0,68.0,20.0,True,4.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,107.468
instancias_divididas,37,16,Full,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_full_benchmark_20260707_234611.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,16,Full,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_full_benchmark_20260707_234611.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,16,Par,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_par_benchmark_20260707_232354.csv,False,False,,311.0,552.0,52203.0,52755.0,1262.0,68.0,8.0,True,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.755
instancias_divididas,37,16,Par,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_par_benchmark_20260707_232354.csv,False,False,,184.0,157.0,54402.0,54559.0,14749.0,68.0,8.0,True,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.559
instancias_divididas,37,16,Par,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_par_benchmark_20260707_232354.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,16,Poker,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_poker_benchmark_20260707_235831.csv,False,False,,299.0,501.0,329322.0,329823.0,1300.0,68.0,16.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,329.823
instancias_divididas,37,16,Poker,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_poker_benchmark_20260707_235831.csv,False,False,,120.0,167.0,41592.0,41759.0,14766.0,68.0,16.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,41.759
instancias_divididas,37,16,Poker,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_poker_benchmark_20260707_235831.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,16,Trio,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_trio_benchmark_20260707_232615.csv,False,False,,299.0,410.0,120476.0,120886.0,1296.0,68.0,12.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,120.886
instancias_divididas,37,16,Trio,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_trio_benchmark_20260707_232615.csv,False,False,,190.0,184.0,86036.0,86220.0,14749.0,68.0,12.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,86.22
instancias_divididas,37,16,Trio,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_16p\baraja_37r_16p_trio_benchmark_20260707_232615.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,4,CartaAlta,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_carta_alta_benchmark_20260708_014017.csv,False,False,,225.0,346.0,18368.0,18714.0,823.0,56.0,4.0,True,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.714
instancias_divididas,37,4,CartaAlta,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_carta_alta_benchmark_20260708_014017.csv,False,False,,109.0,86.0,29960.0,30046.0,14732.0,56.0,4.0,True,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.046
instancias_divididas,37,4,CartaAlta,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_carta_alta_benchmark_20260708_014017.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,4,Color,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_color_benchmark_20260708_020853.csv,False,False,,218.0,285.0,100886.0,101171.0,1251.0,56.0,8.0,True,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,101.171
instancias_divididas,37,4,Color,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_color_benchmark_20260708_020853.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,4,Color,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_color_benchmark_20260708_020853.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,4,DoblePar,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_doble_par_benchmark_20260708_014138.csv,False,False,,231.0,248.0,36528.0,36776.0,1015.0,56.0,12.0,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.776
instancias_divididas,37,4,DoblePar,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_doble_par_benchmark_20260708_014138.csv,False,False,,85.0,124.0,59770.0,59894.0,14732.0,56.0,12.0,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.894
instancias_divididas,37,4,DoblePar,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_doble_par_benchmark_20260708_014138.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,4,Escalera,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_escalera_benchmark_20260708_020717.csv,False,False,,202.0,343.0,38387.0,38730.0,1241.0,56.0,8.0,True,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,38.73
instancias_divididas,37,4,Escalera,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_escalera_benchmark_20260708_020717.csv,False,False,,83.0,104.0,24467.0,24571.0,14733.0,56.0,8.0,True,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,24.571
instancias_divididas,37,4,Escalera,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_escalera_benchmark_20260708_020717.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,4,EscaleraColor,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_escalera_color_benchmark_20260708_023030.csv,False,False,,218.0,232.0,201615.0,201847.0,2756.0,56.0,16.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,201.847
instancias_divididas,37,4,EscaleraColor,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_escalera_color_benchmark_20260708_023030.csv,False,False,,111.0,79.0,17769.0,17848.0,7292.0,56.0,16.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,17.848
instancias_divididas,37,4,EscaleraColor,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_escalera_color_benchmark_20260708_023030.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,4,EscaleraReal,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_escalera_real_benchmark_20260708_023441.csv,False,False,,187.0,325.0,35365.0,35690.0,1241.0,56.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,35.69
instancias_divididas,37,4,EscaleraReal,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_escalera_real_benchmark_20260708_023441.csv,False,False,,77.0,99.0,23132.0,23231.0,14732.0,56.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,23.231
instancias_divididas,37,4,EscaleraReal,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_escalera_real_benchmark_20260708_023441.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,4,Full,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_full_benchmark_20260708_022106.csv,False,False,,224.0,286.0,98903.0,99189.0,1251.0,56.0,20.0,True,4.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,99.189
instancias_divididas,37,4,Full,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_full_benchmark_20260708_022106.csv,False,False,,72.0,81.0,40844.0,40925.0,14732.0,56.0,20.0,True,4.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,40.925
instancias_divididas,37,4,Full,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_full_benchmark_20260708_022106.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,4,Par,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_par_benchmark_20260708_014347.csv,False,False,,209.0,284.0,36744.0,37028.0,1047.0,56.0,8.0,True,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.028
instancias_divididas,37,4,Par,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_par_benchmark_20260708_014347.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,4,Par,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_par_benchmark_20260708_014347.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,4,Poker,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_poker_benchmark_20260708_022358.csv,False,False,,208.0,296.0,287255.0,287551.0,3573.0,56.0,16.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,287.551
instancias_divididas,37,4,Poker,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_poker_benchmark_20260708_022358.csv,False,False,,89.0,96.0,71680.0,71776.0,14732.0,56.0,16.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,71.776
instancias_divididas,37,4,Poker,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_poker_benchmark_20260708_022358.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,4,Trio,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_trio_benchmark_20260708_015456.csv,False,False,,219.0,295.0,108567.0,108862.0,1251.0,56.0,12.0,True,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,108.862
instancias_divididas,37,4,Trio,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_trio_benchmark_20260708_015456.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,4,Trio,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_4p\baraja_37r_4p_trio_benchmark_20260708_015456.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,8,CartaAlta,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_carta_alta_benchmark_20260708_004751.csv,False,False,,229.0,329.0,20609.0,20938.0,967.0,60.0,4.0,True,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.938
instancias_divididas,37,8,CartaAlta,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_carta_alta_benchmark_20260708_004751.csv,False,False,,134.0,91.0,39087.0,39178.0,14736.0,60.0,4.0,True,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.178
instancias_divididas,37,8,CartaAlta,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_carta_alta_benchmark_20260708_004751.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,8,Color,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_color_benchmark_20260708_005833.csv,False,False,,267.0,301.0,146072.0,146373.0,1261.0,60.0,8.0,True,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,146.373
instancias_divididas,37,8,Color,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_color_benchmark_20260708_005833.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,8,Color,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_color_benchmark_20260708_005833.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,8,DoblePar,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_doble_par_benchmark_20260708_004923.csv,False,False,,256.0,311.0,32097.0,32408.0,1111.0,60.0,12.0,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.408
instancias_divididas,37,8,DoblePar,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_doble_par_benchmark_20260708_004923.csv,False,False,,147.0,85.0,43045.0,43130.0,14735.0,60.0,12.0,True,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.13
instancias_divididas,37,8,DoblePar,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_doble_par_benchmark_20260708_004923.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,8,Escalera,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_escalera_benchmark_20260708_005608.csv,False,False,,244.0,306.0,43634.0,43940.0,1246.0,60.0,8.0,True,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,43.94
instancias_divididas,37,8,Escalera,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_escalera_benchmark_20260708_005608.csv,False,False,,138.0,104.0,69179.0,69283.0,14737.0,60.0,8.0,True,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,69.283
instancias_divididas,37,8,Escalera,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_escalera_benchmark_20260708_005608.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,8,EscaleraColor,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_escalera_color_benchmark_20260708_012346.csv,False,False,,230.0,284.0,203278.0,203562.0,2302.0,60.0,16.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,203.562
instancias_divididas,37,8,EscaleraColor,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_escalera_color_benchmark_20260708_012346.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,8,EscaleraColor,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_escalera_color_benchmark_20260708_012346.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,8,EscaleraReal,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_escalera_real_benchmark_20260708_013742.csv,False,False,,237.0,335.0,17328.0,17663.0,807.0,60.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,17.663
instancias_divididas,37,8,EscaleraReal,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_escalera_real_benchmark_20260708_013742.csv,False,False,,108.0,127.0,10092.0,10219.0,4800.0,60.0,20.0,True,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,10.219
instancias_divididas,37,8,EscaleraReal,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_escalera_real_benchmark_20260708_013742.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,8,Full,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_full_benchmark_20260708_011132.csv,False,False,,255.0,293.0,109735.0,110028.0,1261.0,60.0,20.0,True,4.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,110.028
instancias_divididas,37,8,Full,JFact (FaCT++),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_full_benchmark_20260708_011132.csv,False,False,,99.0,123.0,57056.0,57179.0,14737.0,60.0,20.0,True,4.0,4.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,57.179
instancias_divididas,37,8,Full,Openllet (Pellet),C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_full_benchmark_20260708_011132.csv,True,False,,,,,,,,,False,,,,,,,,,,,
instancias_divididas,37,8,Par,HermiT,C:\Users\guill\OneDrive\Desktop\poker-ontology\resultados\instancias_divididas\barajas_37_rangos\resultado_baraja_37r_8p\baraja_37r_8p_par_benchmark_20260708_005111.csv,False,False,,255.0,270.0,52545.0,52815.0,1235.0,60.0,8.0,True,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.815
